0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 
137 10 10 10 10 8 8 8 8 2 2 2 2 2 2 2 2 2 2 5 5 5 5 3 3 3 15 15 15 15 15 15 5 5 5 16 16 16 16 16 3 3 3 8 8 8 19 19 19 2 2 12 12 12 12 18 18 33 33 6 6 6 16 16 16 16 10 10 10 10 10 11 11 11 11 3 3 3 3 3 3 7 7 7 7 1 1 1 1 1 1 1 1 1 9 9 9 9 33 33 33 33 3 3 3 10 10 10 10 4 1 1 1 1 3 3 3 3 3 2 2 47 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 39 39 39 39 1 1 1 13 13 13 13 13 13 1 1 1 2 2 2 2 2 2 2 2 2 8 8 8 1 19 19 1 1 1 1 1 1 1 20 20 20 20 7 7 7 7 7 7 7 7 7 9 9 2 2 2 5 5 5 5 
136 10 10 10 10 8 8 8 8 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 3 3 15 15 15 15 15 5 5 5 5 5 16 40 40 40 40 3 7 8 8 8 8 19 19 12 12 12 12 12 12 18 18 33 33 6 6 6 16 16 16 3 3 3 10 10 10 11 11 11 11 3 3 3 3 3 3 7 7 7 7 1 1 1 1 3 3 3 3 3 9 9 9 9 33 33 33 33 3 3 3 10 10 10 10 14 1 1 1 1 3 3 3 3 3 3 47 47 47 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 39 39 39 39 39 1 1 1 1 13 13 13 13 13 13 1 2 2 2 2 2 2 2 2 2 2 2 8 1 1 1 1 1 1 1 1 1 1 1 20 20 20 20 7 7 7 7 7 7 7 7 7 2 2 2 2 2 2 5 5 5 
135 10 10 10 10 8 8 8 8 2 2 2 2 2 2 2 2 2 2 2 5 5 5 9 9 47 47 15 15 16 16 5 5 5 5 5 40 40 40 40 40 7 7 7 8 8 8 8 19 12 12 12 12 12 12 18 18 33 33 6 6 6 16 16 3 3 3 3 3 10 42 11 11 11 11 3 3 3 3 3 7 7 7 7 9 9 9 9 3 3 3 3 3 3 3 9 9 9 33 33 33 33 6 6 6 6 10 14 14 14 14 1 1 1 2 3 3 3 3 47 47 47 47 47 1 1 1 2 2 2 2 2 2 2 2 2 2 2 36 36 39 39 39 39 1 1 1 1 1 1 13 13 13 13 13 2 2 2 2 2 2 2 2 2 2 2 7 7 1 1 1 1 1 1 1 1 1 1 1 2 2 2 47 47 7 7 10 10 10 7 7 2 2 2 2 2 2 2 5 5 5 
134 5 5 5 5 8 8 8 8 2 2 2 2 2 2 2 2 2 2 2 23 23 9 9 9 47 47 47 16 16 16 16 5 5 5 5 40 40 40 40 40 7 7 7 7 8 8 8 8 12 12 12 12 12 2 2 2 33 33 9 9 9 9 3 3 3 3 3 3 42 42 42 13 13 13 29 29 29 29 7 7 7 7 9 9 9 9 9 9 3 3 3 3 3 3 3 27 27 33 33 33 33 6 6 6 6 14 14 14 14 14 10 10 2 2 2 2 2 2 47 47 47 47 47 1 1 2 2 2 2 2 2 2 2 2 2 2 2 36 36 4 39 39 1 1 1 1 1 1 1 1 10 10 10 10 2 2 2 2 2 2 2 2 2 7 7 7 7 1 1 1 1 1 1 1 1 1 1 2 2 2 2 47 47 47 10 10 10 10 10 2 2 2 2 2 2 2 2 6 6 5 
133 5 5 5 5 8 8 8 2 2 2 2 2 2 2 2 2 2 2 23 23 23 23 9 47 47 47 47 47 16 16 1 1 5 5 5 40 40 40 40 40 7 7 7 7 8 8 8 8 6 12 12 12 2 2 2 2 2 9 9 9 9 9 3 3 3 3 3 3 42 42 13 13 13 13 29 29 29 29 7 7 7 3 9 9 9 9 9 9 23 23 1 1 3 3 27 27 27 27 30 30 30 30 6 6 6 14 14 14 4 4 10 10 10 2 2 2 2 2 47 47 47 47 47 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 1 1 1 1 1 1 1 1 1 10 10 10 10 5 5 2 2 2 2 2 2 7 7 7 7 7 6 6 6 1 1 1 1 1 1 2 2 2 2 2 5 47 47 10 10 10 10 10 10 2 2 2 2 2 2 6 6 6 6 
132 17 17 5 5 8 8 8 2 2 2 2 2 2 2 2 2 2 23 23 23 23 23 23 47 47 47 47 47 47 1 1 1 1 5 5 40 40 40 40 40 7 7 7 7 8 8 8 6 6 6 2 2 2 2 2 2 2 9 9 9 9 9 9 3 3 3 3 3 1 1 13 13 13 13 13 29 29 29 3 3 3 3 3 9 9 9 9 23 23 23 1 1 1 1 27 27 27 27 30 30 30 30 7 7 7 7 14 4 4 4 10 10 10 2 2 2 2 2 3 47 47 47 47 2 2 2 2 2 2 2 2 2 2 2 2 2 6 4 4 4 4 1 1 1 1 1 1 1 1 1 10 10 10 10 5 5 5 2 2 2 4 4 7 7 7 7 7 6 6 6 6 1 1 1 1 6 2 2 15 15 5 5 5 43 43 43 10 10 10 10 43 43 2 2 2 6 6 6 6 6 
131 17 17 39 39 14 14 14 14 2 2 2 2 2 2 2 2 35 23 23 23 23 23 23 2 47 47 47 47 47 47 1 1 1 1 2 2 2 2 2 2 2 2 2 2 8 8 6 6 6 6 2 2 2 2 2 2 2 2 9 9 9 9 9 9 3 3 3 1 1 1 1 13 13 13 13 1 1 1 1 3 3 3 3 1 1 7 7 23 23 1 1 1 1 1 1 6 6 28 28 28 30 30 7 7 7 7 3 3 4 4 46 46 46 2 2 7 7 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 4 4 1 1 1 1 1 1 1 1 1 1 10 10 10 5 5 5 5 5 5 4 4 4 4 7 7 7 7 6 6 6 6 4 4 4 6 6 6 15 15 15 15 5 5 43 43 43 43 10 10 43 43 43 43 2 6 6 6 6 6 6 
130 17 39 39 39 14 14 14 14 14 2 1 1 1 1 1 35 35 35 23 23 23 23 2 2 2 47 47 47 47 47 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 2 2 2 2 2 2 2 2 4 4 9 9 9 9 3 1 1 1 1 1 1 13 13 1 1 1 1 1 1 3 3 1 1 1 7 7 1 1 1 1 1 1 1 1 6 6 28 28 28 28 7 7 7 7 3 3 3 3 3 46 46 46 7 7 7 7 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 6 6 2 2 2 1 1 1 1 1 1 1 1 1 1 1 10 5 5 5 5 5 5 5 5 4 4 4 7 7 7 7 13 13 13 13 4 4 4 6 6 6 15 15 15 15 5 5 43 43 43 9 9 9 43 43 43 4 4 6 6 6 6 6 6 
129 39 39 39 36 36 36 14 14 14 1 1 1 1 1 1 35 35 2 2 2 2 2 2 2 2 2 47 47 47 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 2 2 2 2 2 2 4 4 4 4 9 9 9 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 1 1 1 1 1 1 1 1 1 6 2 28 28 28 43 7 7 4 4 3 3 3 27 27 44 44 7 7 7 7 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 5 5 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 5 5 5 5 4 4 42 42 42 42 13 13 13 13 4 4 14 6 6 6 15 15 15 15 6 6 2 2 2 9 9 9 43 43 4 4 4 4 6 6 6 6 6 
128 16 16 36 36 36 36 36 14 14 17 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 6 6 6 6 4 4 4 4 4 4 9 9 9 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 45 45 1 1 1 1 1 1 1 1 1 2 2 2 28 43 43 43 4 4 4 4 3 27 27 27 44 44 7 7 7 7 2 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 5 5 5 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 5 5 5 5 42 42 42 42 3 13 13 13 20 20 14 14 14 6 6 15 15 15 6 6 6 2 2 2 2 9 9 1 1 4 4 4 4 4 6 6 6 6 
127 9 9 9 36 36 36 36 2 17 17 17 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 6 6 6 6 6 6 6 6 6 6 6 6 4 4 4 4 4 4 3 9 9 7 7 1 1 1 1 1 37 37 1 1 1 1 1 1 1 10 10 10 45 45 45 1 1 1 1 1 1 1 2 2 2 2 2 43 43 43 4 4 4 4 4 27 27 27 44 44 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 2 2 2 2 2 2 5 5 5 5 1 1 1 1 1 1 6 6 6 6 5 5 5 5 5 5 42 42 42 3 3 3 13 20 20 20 20 14 14 10 10 10 10 3 3 6 2 2 2 2 2 1 1 1 1 4 4 4 4 16 16 16 1 1 
126 9 9 9 9 9 9 2 2 17 17 17 17 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 6 6 6 6 6 6 6 6 4 4 4 4 4 3 3 3 3 7 7 6 6 6 6 37 37 37 37 1 1 1 1 1 10 10 10 10 45 45 45 3 3 3 1 1 1 2 2 2 2 2 2 2 43 43 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 2 2 2 2 2 5 5 5 5 5 5 1 1 1 1 6 6 6 6 6 6 5 5 5 5 5 5 42 3 3 3 3 3 20 20 20 20 5 5 10 10 10 10 3 3 2 2 2 2 2 2 1 1 1 1 4 4 4 16 16 16 1 1 1 
125 9 9 9 9 9 9 2 2 1 17 17 17 17 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 6 6 6 6 6 6 6 6 4 4 4 4 3 3 3 3 3 3 7 6 6 6 6 37 37 37 37 1 1 1 7 7 10 10 10 10 10 45 45 3 3 3 3 1 26 2 2 2 2 2 2 2 2 3 3 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 2 2 2 14 14 5 5 5 5 5 5 5 1 30 30 6 6 6 6 6 1 5 5 5 5 5 5 2 3 3 3 3 3 20 20 20 5 5 5 10 10 10 10 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 16 16 1 1 1 1 
124 30 30 9 9 9 1 1 1 1 1 17 17 8 8 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 6 6 6 6 6 6 6 4 4 4 4 3 3 3 3 3 3 17 6 6 6 6 37 37 37 4 4 1 7 7 7 10 10 10 10 10 4 3 3 3 3 3 26 26 26 2 2 2 2 2 2 2 3 3 3 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 5 5 5 5 2 14 14 14 5 5 5 5 5 5 5 30 30 30 5 5 1 1 1 1 1 5 5 5 5 2 2 2 3 3 3 3 34 34 34 5 5 5 10 10 10 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 16 1 1 1 1 
123 30 30 1 1 1 1 1 1 1 1 1 8 8 8 7 7 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 1 1 6 6 6 6 6 2 2 4 4 1 3 3 3 3 3 17 17 17 6 6 6 4 4 4 4 4 4 7 7 7 8 8 8 8 8 4 4 3 3 3 3 26 26 26 2 2 2 2 2 2 2 3 3 3 4 4 2 2 2 2 2 2 2 2 7 7 2 2 5 5 2 2 2 2 2 2 2 1 1 1 1 1 1 5 5 5 5 14 14 14 5 5 5 5 5 2 2 30 30 5 5 5 1 1 1 1 1 5 5 5 2 2 2 2 2 3 3 34 34 34 34 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 29 29 29 29 
122 1 1 1 1 1 1 1 1 1 1 1 8 8 8 7 7 7 2 4 4 4 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 2 2 2 2 1 1 1 3 3 19 19 17 17 17 4 4 4 4 4 4 4 4 4 4 7 8 8 8 8 8 8 4 4 4 3 3 3 30 30 30 2 2 2 2 2 2 2 2 3 4 4 4 4 2 2 2 2 2 2 7 7 7 7 5 5 5 5 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 14 14 13 13 13 2 2 2 2 2 2 5 5 5 1 1 1 1 1 1 1 5 2 2 2 2 2 2 2 34 34 34 34 34 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 29 29 29 29 
121 1 1 1 1 1 1 1 1 1 1 1 8 8 8 7 7 21 4 4 4 4 1 1 1 5 5 5 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 2 2 2 1 1 1 1 1 19 19 19 19 17 4 4 4 4 4 4 4 4 4 4 2 2 8 8 8 8 8 8 4 4 4 4 4 4 30 30 30 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 2 2 5 5 7 7 7 7 7 5 5 5 5 2 2 2 2 2 1 1 1 1 1 1 1 1 5 5 2 2 13 13 13 2 2 2 2 2 2 5 5 5 1 1 1 1 1 1 1 1 2 2 2 2 2 2 9 9 34 34 34 34 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 29 29 29 29 
120 1 1 1 1 1 1 1 1 1 1 1 1 8 26 26 21 21 21 4 4 4 1 1 5 5 5 5 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 1 1 1 1 1 1 1 1 19 19 19 19 4 4 4 4 4 4 4 4 6 6 2 2 2 8 8 8 8 8 8 4 4 4 4 4 4 4 30 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 5 5 5 5 7 7 7 7 5 5 5 1 1 2 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2 13 13 13 2 2 2 2 2 2 5 5 1 1 1 1 1 1 1 1 1 1 2 2 2 2 9 9 9 9 34 34 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 29 29 29 29 
119 1 1 1 1 1 1 1 1 1 1 1 1 26 26 26 21 21 21 21 21 5 5 5 5 5 5 5 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 19 19 19 4 4 4 4 4 4 4 4 6 6 6 2 2 2 8 8 8 8 8 8 8 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 5 5 5 5 5 26 26 11 11 11 1 1 1 1 2 2 2 1 1 1 5 5 1 1 1 1 2 2 2 13 13 13 4 4 4 6 6 8 8 8 1 1 1 1 1 1 1 1 1 1 1 2 2 9 9 9 9 9 20 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 29 29 29 29 
118 10 10 10 1 1 1 1 1 19 19 1 1 26 26 26 21 21 21 21 21 5 5 5 5 5 5 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 19 19 4 4 4 4 4 4 4 6 6 6 6 2 2 2 8 8 8 8 8 8 8 8 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 5 5 5 26 26 26 11 11 11 1 1 1 1 1 2 4 4 4 5 5 5 5 1 1 8 8 2 2 13 13 13 4 4 6 6 6 8 8 8 1 1 1 1 1 1 1 1 1 1 1 6 6 9 9 9 9 20 20 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 8 8 
117 10 10 10 10 1 1 1 19 19 19 19 2 2 12 12 21 21 21 21 9 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 1 1 4 4 1 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 8 8 8 8 8 8 8 8 4 42 42 2 2 2 2 2 2 2 2 2 2 5 5 3 3 4 4 4 4 4 4 4 3 3 26 26 11 11 11 11 1 1 1 1 1 4 4 4 4 5 5 5 5 5 8 8 8 8 8 8 13 13 15 15 6 6 6 8 8 5 1 1 1 1 1 1 1 33 33 33 6 6 6 20 20 20 20 20 20 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 8 8 8 8 8 
116 10 10 10 10 10 1 19 19 19 19 2 2 2 12 12 12 21 21 9 9 9 5 5 5 5 8 2 2 2 2 2 2 2 2 2 2 4 4 4 4 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 42 42 42 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 4 4 1 1 1 1 3 3 3 4 11 11 11 8 8 1 1 1 4 4 4 4 4 5 5 5 5 5 8 8 8 8 8 8 8 15 15 15 15 6 6 5 5 5 5 1 1 1 1 1 33 33 33 33 6 6 20 20 20 20 20 20 20 24 24 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 8 8 8 8 8 
115 10 10 10 10 10 10 19 19 19 2 2 2 2 2 12 10 10 2 9 9 9 13 13 13 8 8 8 2 2 2 2 2 2 2 2 2 3 4 4 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 42 42 42 2 2 2 2 2 2 2 2 2 2 2 3 3 3 1 1 1 1 1 1 1 1 3 4 4 4 11 8 8 8 8 1 5 4 4 4 4 4 5 5 5 5 4 4 4 4 8 8 8 8 15 15 15 15 15 30 5 5 5 5 5 1 1 7 7 33 33 33 21 21 21 20 20 20 20 20 20 2 24 24 24 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 8 11 11 8 
114 7 7 7 10 10 10 2 2 2 2 2 2 2 2 2 10 10 2 2 9 13 13 13 13 8 8 8 8 7 7 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 42 42 42 42 2 2 2 2 2 2 2 2 4 4 11 11 1 1 1 1 1 1 1 1 1 4 4 4 4 4 8 8 8 8 5 5 5 4 4 4 1 1 1 1 1 4 4 4 4 4 1 1 1 1 15 15 15 30 30 30 5 5 5 5 5 7 7 7 43 33 21 21 21 21 20 20 20 20 20 2 2 2 24 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 11 11 11 11 
113 7 7 7 7 7 2 2 2 2 2 2 2 2 2 2 10 10 2 2 2 13 13 13 13 13 8 8 7 7 7 7 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 1 42 42 42 4 4 4 2 2 2 2 2 4 11 11 11 1 1 1 1 1 1 1 1 1 4 4 4 4 4 8 8 8 8 5 5 5 5 4 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 1 15 30 30 30 30 30 5 5 5 5 7 7 43 43 43 21 21 21 21 1 1 1 1 13 13 2 2 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 6 4 4 4 4 4 4 4 11 11 11 11 
112 7 7 7 7 7 7 2 2 2 2 2 2 2 2 2 35 35 35 35 28 28 28 13 13 1 1 1 1 7 7 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 6 6 6 11 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 1 1 1 1 4 4 4 4 4 2 3 3 3 3 11 11 11 1 1 1 1 1 1 1 1 1 4 4 4 1 1 1 8 8 5 5 5 5 5 5 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 1 1 30 30 30 30 30 5 5 5 5 18 18 43 43 43 21 21 22 22 1 1 1 1 13 13 13 2 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 4 4 4 4 4 4 11 11 11 11 
111 7 7 7 7 7 7 2 2 2 2 2 2 2 19 19 35 35 35 35 28 28 28 28 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 6 11 11 11 5 5 5 5 5 8 8 2 2 2 5 5 5 1 1 1 1 1 1 4 4 4 4 4 3 3 3 3 3 11 11 11 1 1 1 1 1 1 1 5 5 5 5 1 1 1 1 5 5 5 5 5 5 5 3 1 1 1 1 1 1 1 4 4 4 1 1 1 1 1 1 4 4 4 4 4 7 7 7 7 18 18 18 23 23 23 23 22 22 22 1 1 1 1 1 13 13 13 5 5 5 5 5 2 2 2 2 1 1 1 2 2 3 3 6 6 6 4 4 4 4 4 4 11 11 11 11 
110 7 7 7 7 7 2 2 2 2 2 2 2 19 19 19 35 35 35 35 28 28 28 28 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 8 8 3 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 11 11 11 3 5 5 5 8 8 8 2 2 2 2 5 6 6 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 3 11 11 1 1 1 1 1 1 5 5 5 5 5 5 1 1 5 5 5 5 5 5 5 3 3 3 1 1 1 1 1 1 1 4 23 1 1 1 1 1 4 4 4 4 4 4 7 7 7 7 18 18 23 23 23 23 23 22 22 1 1 1 1 1 1 13 13 13 19 19 19 5 5 5 2 2 1 1 1 1 1 3 3 3 3 6 6 4 4 4 4 4 1 1 1 1 1 
109 2 2 2 2 2 2 2 2 2 2 2 19 19 19 2 2 2 2 4 4 28 28 28 40 40 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 8 8 8 8 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 11 3 3 3 3 3 8 8 2 2 2 2 2 6 6 6 6 1 1 1 1 1 4 4 4 3 3 3 3 3 3 3 3 22 22 1 1 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 1 1 1 1 1 1 23 23 23 1 1 1 5 4 4 4 4 4 4 7 7 7 7 15 15 23 23 23 23 23 23 22 1 1 24 24 1 1 16 16 16 19 19 19 19 5 5 5 1 1 1 1 1 1 3 3 3 3 3 3 4 4 4 4 2 1 1 1 1 1 
108 2 2 2 2 2 2 2 2 2 2 19 19 19 2 2 2 2 2 4 4 4 4 4 40 40 40 1 1 1 1 1 1 1 1 1 3 3 3 3 3 8 8 8 8 8 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 1 1 3 3 3 3 3 2 2 2 2 2 2 2 6 6 6 6 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 22 22 22 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 1 1 1 1 23 23 23 23 1 5 5 5 4 4 4 4 4 2 2 2 2 15 15 15 23 23 23 23 23 23 1 24 24 24 24 3 3 16 16 19 19 19 19 5 5 5 11 11 1 1 1 1 3 3 3 3 3 3 4 4 4 2 2 2 1 1 1 1 
107 2 2 2 2 2 17 17 2 2 19 19 19 19 2 2 2 2 2 4 4 4 4 4 4 40 40 1 1 1 1 1 1 1 1 1 3 3 3 3 8 8 8 8 8 8 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 3 3 3 3 2 2 2 2 2 2 2 6 6 6 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 22 22 22 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 1 1 1 1 1 1 23 23 23 23 36 5 5 5 5 4 4 4 4 2 2 2 2 15 15 15 15 23 23 23 23 10 10 24 24 24 3 3 3 3 19 19 19 19 19 19 5 11 11 11 11 1 1 29 29 3 3 3 3 3 3 4 2 2 2 2 2 1 1 1 
106 2 3 3 3 17 17 17 17 17 19 19 8 8 10 10 10 10 46 46 4 4 4 4 4 23 23 1 1 1 1 1 1 1 1 1 3 3 3 8 8 8 8 8 8 2 2 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 8 8 2 2 2 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 22 22 2 2 2 2 2 5 5 5 8 8 8 8 8 8 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 23 23 36 36 36 5 5 5 11 11 4 4 30 2 2 2 15 15 15 15 3 3 3 10 10 10 10 24 12 3 3 3 3 19 19 19 19 19 19 11 11 11 11 11 11 29 29 29 29 3 3 3 3 1 1 2 2 2 2 2 3 3 3 
105 3 3 3 3 17 17 17 17 17 17 8 8 8 10 10 10 10 46 46 46 4 4 4 23 23 23 1 1 1 1 1 1 1 1 1 1 3 8 8 8 8 8 8 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 2 2 8 8 8 8 8 8 8 8 8 8 8 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 36 36 36 36 14 14 14 11 11 11 30 30 30 2 2 2 15 15 3 3 3 3 10 10 10 10 12 12 12 3 3 19 19 19 19 19 19 19 11 11 11 11 11 11 29 29 29 29 29 1 1 1 1 1 2 2 2 2 3 3 3 3 
